geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037192620,6037192620,2011,1288,46950,36075
1400000US06037192700,6037192700,2011,1082,34376,26413
1400000US06037194101,6037194101,2011,1702,76603,58859
1400000US06037194102,6037194102,2011,1576,178543,137186
1400000US06037194200,6037194200,2011,1747,164642,126505
1400000US06037194300,6037194300,2011,1473,171867,132056
1400000US06037194401,6037194401,2011,1237,93120,71550
1400000US06037194402,6037194402,2011,2035,101547,78025
1400000US06037194500,6037194500,2011,1043,134563,103393
1400000US06037195100,6037195100,2011,2106,129876,99792
1400000US06037195201,6037195201,2011,1631,85517,65708
1400000US06037195202,6037195202,2011,1432,170112,130708
1400000US06037195300,6037195300,2011,1567,70752,54363
1400000US06037195400,6037195400,2011,2306,85525,65714
1400000US06037195500,6037195500,2011,2298,95983,73750
1400000US06037195600,6037195600,2011,1163,83051,63813
1400000US06037195710,6037195710,2011,1334,40671,31250
1400000US06037195720,6037195720,2011,813,47576,36556
1400000US06037195802,6037195802,2011,973,50520,38818
1400000US06037195803,6037195803,2011,1113,78304,60166
1400000US06037195804,6037195804,2011,1124,60275,46313
1400000US06037195901,6037195901,2011,1145,51875,39859
1400000US06037195902,6037195902,2011,1024,68396,52553
1400000US06037195903,6037195903,2011,1024,66700,51250
1400000US06037197200,6037197200,2011,1157,57993,44560
1400000US06037197300,6037197300,2011,1732,66405,51023
1400000US06037197410,6037197410,2011,1674,66877,51386
1400000US06037197420,6037197420,2011,1227,77797,59776
1400000US06037197500,6037197500,2011,1432,54073,41548
1400000US06037197600,6037197600,2011,850,57815,44423
1400000US06037197700,6037197700,2011,1744,47121,36206
1400000US06037199001,6037199001,2011,226,37572,28869
1400000US06037199002,6037199002,2011,1239,38219,29366
1400000US06037199110,6037199110,2011,742,50600,38879
1400000US06037199120,6037199120,2011,966,30721,23605
1400000US06037199201,6037199201,2011,1152,42173,32404
1400000US06037199202,6037199202,2011,817,43295,33266
1400000US06037199300,6037199300,2011,1159,69445,53359
1400000US06037199400,6037199400,2011,1376,39291,30190
1400000US06037199700,6037199700,2011,943,38728,29757
1400000US06037199801,6037199801,2011,848,48592,37336
1400000US06037199802,6037199802,2011,753,48592,37336
1400000US06037199900,6037199900,2011,805,32328,24840
1400000US06037201110,6037201110,2011,693,56451,43375
1400000US06037201120,6037201120,2011,1205,55729,42820
1400000US06037201200,6037201200,2011,701,48844,37530
1400000US06037201301,6037201301,2011,924,46317,35588
1400000US06037201302,6037201302,2011,2001,93543,71875
1400000US06037201401,6037201401,2011,1400,54615,41964
1400000US06037201402,6037201402,2011,1391,57388,44095
1400000US06037201501,6037201501,2011,1541,67309,51718
1400000US06037201503,6037201503,2011,880,49720,38203
1400000US06037201504,6037201504,2011,616,58493,44944
1400000US06037201601,6037201601,2011,668,62707,48182
1400000US06037201602,6037201602,2011,796,73208,56250
1400000US06037201700,6037201700,2011,1368,69284,53235
1400000US06037203100,6037203100,2011,1142,34524,26527
1400000US06037203200,6037203200,2011,1222,51269,39393
1400000US06037203300,6037203300,2011,427,50658,38924
1400000US06037203500,6037203500,2011,933,52267,40160
1400000US06037203601,6037203601,2011,808,34907,26821
1400000US06037203602,6037203602,2011,547,34907,26821
1400000US06037203710,6037203710,2011,871,42976,33021
1400000US06037203720,6037203720,2011,1127,43080,33101
1400000US06037203800,6037203800,2011,1052,57029,43819
1400000US06037203900,6037203900,2011,721,50529,38825
1400000US06037204110,6037204110,2011,765,50559,38848
1400000US06037204120,6037204120,2011,678,59749,45909
1400000US06037204200,6037204200,2011,893,34222,26295
1400000US06037204300,6037204300,2011,1263,35078,26953
1400000US06037204410,6037204410,2011,574,35067,26944
1400000US06037204420,6037204420,2011,907,37232,28608
1400000US06037204600,6037204600,2011,991,48515,37277
1400000US06037204700,6037204700,2011,1116,37828,29066
1400000US06037204810,6037204810,2011,1071,47761,36698
1400000US06037204820,6037204820,2011,448,59582,45781
1400000US06037204910,6037204910,2011,741,48553,37306
1400000US06037204920,6037204920,2011,584,58566,45000
1400000US06037205110,6037205110,2011,859,36942,28385
1400000US06037205120,6037205120,2011,895,33122,25450
1400000US06037206010,6037206010,2011,961,20990,16128
1400000US06037206020,6037206020,2011,176,134427,103289
1400000US06037206050,6037206050,2011,710,35917,27597
1400000US06037206051,6037206051,2011,1013,64390,49475
1400000US06037206052,6037206052,2011,251,64390,49475
1400000US06037206053,6037206053,2011,854,29261,22483
1400000US06037206054,6037206054,2011,605,29261,22483
1400000US06037206201,6037206201,2011,492,19539,15013
1400000US06037206202,6037206202,2011,925,19539,15013
1400000US06037206301,6037206301,2011,407,13154,10107
1400000US06037206302,6037206302,2011,140,13154,10107
1400000US06037206303,6037206303,2011,1307,13154,10107
1400000US06037207101,6037207101,2011,1107,22561,17335
1400000US06037207102,6037207102,2011,917,16185,12436
1400000US06037207103,6037207103,2011,819,21194,16285
1400000US06037207303,6037207303,2011,1096,17440,13400
1400000US06037207304,6037207304,2011,311,17440,13400
1400000US06037207305,6037207305,2011,1255,17440,13400
1400000US06037207306,6037207306,2011,1184,41812,32127
1400000US06037207307,6037207307,2011,359,41812,32127
1400000US06037207308,6037207308,2011,337,41812,32127
1400000US06037207501,6037207501,2011,1381,69635,53505
1400000US06037207502,6037207502,2011,1651,26536,20389
1400000US06037207711,6037207711,2011,856,41168,31632
1400000US06037207712,6037207712,2011,502,41168,31632
1400000US06037207901,6037207901,2011,405,56415,43347
1400000US06037207902,6037207902,2011,1394,56415,43347
1400000US06037208001,6037208001,2011,1246,46137,35450
1400000US06037208002,6037208002,2011,854,46137,35450
1400000US06037208301,6037208301,2011,534,48661,37389
1400000US06037208302,6037208302,2011,1492,40843,31382
1400000US06037208401,6037208401,2011,1390,27988,21505
1400000US06037208402,6037208402,2011,865,52035,39982
1400000US06037208501,6037208501,2011,852,51998,39953
1400000US06037208502,6037208502,2011,1241,31804,24437
1400000US06037208610,6037208610,2011,1364,56126,43125
1400000US06037208620,6037208620,2011,1693,43789,33646
1400000US06037208710,6037208710,2011,1887,53588,41175
1400000US06037208720,6037208720,2011,1504,28302,21746
1400000US06037208801,6037208801,2011,1122,29167,22411
1400000US06037208802,6037208802,2011,1345,35292,27117
1400000US06037208902,6037208902,2011,558,44105,33889
1400000US06037208903,6037208903,2011,1063,27685,21272
1400000US06037208904,6037208904,2011,1279,23700,18210
1400000US06037209103,6037209103,2011,1019,23597,18131
1400000US06037209104,6037209104,2011,812,27275,20957
1400000US06037209105,6037209105,2011,474,23394,17975
1400000US06037209106,6037209106,2011,1264,23394,17975
1400000US06037209201,6037209201,2011,403,47082,36176
1400000US06037209202,6037209202,2011,583,47082,36176
1400000US06037209300,6037209300,2011,1824,32089,24656
1400000US06037209401,6037209401,2011,1343,34516,26521
1400000US06037209402,6037209402,2011,1072,33914,26058
1400000US06037209403,6037209403,2011,1210,24235,18621
1400000US06037209510,6037209510,2011,922,35966,27635
1400000US06037209520,6037209520,2011,875,34070,26178
1400000US06037209810,6037209810,2011,610,34084,26189
1400000US06037209820,6037209820,2011,781,35621,27370
1400000US06037210010,6037210010,2011,1170,21723,16691
1400000US06037211000,6037211000,2011,1645,154259,118527
1400000US06037211121,6037211121,2011,891,56382,43322
1400000US06037211122,6037211122,2011,1196,48805,37500
1400000US06037211123,6037211123,2011,630,66476,51078
1400000US06037211124,6037211124,2011,1447,66476,51078
1400000US06037211201,6037211201,2011,947,41063,31551
1400000US06037211202,6037211202,2011,951,42076,32330
1400000US06037211310,6037211310,2011,1345,37333,28685
1400000US06037211320,6037211320,2011,1297,35587,27344
1400000US06037211410,6037211410,2011,1209,39105,30047
1400000US06037211420,6037211420,2011,1222,38661,29706
1400000US06037211500,6037211500,2011,1780,67957,52216
1400000US06037211701,6037211701,2011,1143,67891,52165
1400000US06037211703,6037211703,2011,2063,52616,40428
1400000US06037211704,6037211704,2011,1726,46975,36094
1400000US06037211802,6037211802,2011,2134,37417,28750
1400000US06037211803,6037211803,2011,1701,51372,39472
1400000US06037211804,6037211804,2011,1351,54969,42236
1400000US06037211910,6037211910,2011,1710,40446,31077
1400000US06037211921,6037211921,2011,977,40870,31403
1400000US06037211922,6037211922,2011,1337,51701,39725
1400000US06037212101,6037212101,2011,1198,48766,37470
1400000US06037212102,6037212102,2011,1263,30159,23173
1400000US06037212202,6037212202,2011,1228,38596,29656
1400000US06037212203,6037212203,2011,1099,35583,27341
1400000US06037212204,6037212204,2011,1254,39490,30343
1400000US06037212303,6037212303,2011,1276,38811,29821
1400000US06037212304,6037212304,2011,821,40079,30795
1400000US06037212305,6037212305,2011,1006,40450,31080
1400000US06037212306,6037212306,2011,1202,35741,27462
1400000US06037212410,6037212410,2011,1656,47626,36594
1400000US06037212420,6037212420,2011,1179,33094,25428
1400000US06037212501,6037212501,2011,849,41827,32138
1400000US06037212502,6037212502,2011,1160,54746,42065
1400000US06037212610,6037212610,2011,1702,44419,34130
1400000US06037212620,6037212620,2011,1766,47014,36124
1400000US06037212701,6037212701,2011,833,65443,50284
1400000US06037212702,6037212702,2011,1517,93388,71756
1400000US06037212800,6037212800,2011,1278,68386,52545
1400000US06037212900,6037212900,2011,1453,30958,23787
1400000US06037213100,6037213100,2011,901,50687,38946
1400000US06037213201,6037213201,2011,1346,40391,31035
1400000US06037213202,6037213202,2011,1232,33869,26024
1400000US06037213310,6037213310,2011,1061,43552,33464
1400000US06037213320,6037213320,2011,999,27771,21338
1400000US06037213401,6037213401,2011,1747,46232,35523
1400000US06037213402,6037213402,2011,1551,49911,38350
1400000US06037214000,6037214000,2011,1394,129668,99632
1400000US06037214100,6037214100,2011,1626,132066,101475
1400000US06037214400,6037214400,2011,1623,103202,79297
1400000US06037214501,6037214501,2011,1477,97915,75234
1400000US06037214503,6037214503,2011,1613,116714,89679
1400000US06037214504,6037214504,2011,1297,65845,50593
1400000US06037214505,6037214505,2011,1205,65845,50593
1400000US06037214600,6037214600,2011,1318,96526,74167
1400000US06037214700,6037214700,2011,1262,107121,82308
1400000US06037214800,6037214800,2011,1360,129190,99265
1400000US06037214902,6037214902,2011,1511,67351,51750
1400000US06037214903,6037214903,2011,876,92730,71250
1400000US06037214904,6037214904,2011,1131,92730,71250
1400000US06037215101,6037215101,2011,1573,76318,58640
1400000US06037215102,6037215102,2011,2050,83834,64415
1400000US06037216100,6037216100,2011,1031,101677,78125
1400000US06037216201,6037216201,2011,1191,92044,70723
1400000US06037216202,6037216202,2011,1296,92044,70723
1400000US06037216301,6037216301,2011,1098,79948,61429
1400000US06037216302,6037216302,2011,1380,79948,61429
1400000US06037216401,6037216401,2011,2193,60613,46573
1400000US06037216402,6037216402,2011,1330,52466,40313
1400000US06037216700,6037216700,2011,1643,75194,57776
1400000US06037216800,6037216800,2011,1545,128266,98555
1400000US06037216901,6037216901,2011,1607,75009,57634
1400000US06037216902,6037216902,2011,895,75009,57634
1400000US06037217001,6037217001,2011,1086,108417,83304
1400000US06037217002,6037217002,2011,2204,71704,55095
1400000US06037217101,6037217101,2011,1017,64847,49826
1400000US06037217102,6037217102,2011,1289,64847,49826
1400000US06037217200,6037217200,2011,1509,64319,49420
1400000US06037218110,6037218110,2011,1249,50855,39075
1400000US06037218120,6037218120,2011,1392,40071,30789
1400000US06037218210,6037218210,2011,1227,40914,31437
1400000US06037218220,6037218220,2011,1495,50406,38730
1400000US06037218300,6037218300,2011,1941,50054,38460
1400000US06037218400,6037218400,2011,1553,40775,31330
1400000US06037218500,6037218500,2011,1011,59014,45344
1400000US06037218600,6037218600,2011,1104,48269,37088
1400000US06037218701,6037218701,2011,832,48805,37500
1400000US06037218702,6037218702,2011,801,40770,31326
1400000US06037218800,6037218800,2011,858,54383,41786
1400000US06037218900,6037218900,2011,1935,35248,27083
1400000US06037219010,6037219010,2011,813,53519,41122
1400000US06037219020,6037219020,2011,1195,60145,46213
1400000US06037219300,6037219300,2011,1415,43724,33596
1400000US06037219500,6037219500,2011,741,74983,57614
1400000US06037219700,6037219700,2011,1313,48870,37550
1400000US06037219800,6037219800,2011,960,58375,44853
1400000US06037219901,6037219901,2011,1407,37372,28715
1400000US06037219902,6037219902,2011,1141,53686,41250
1400000US06037220000,6037220000,2011,1964,46823,35977
1400000US06037220100,6037220100,2011,1036,43460,33393
1400000US06037221110,6037221110,2011,1049,29031,22306
1400000US06037221120,6037221120,2011,815,41620,31979
1400000US06037221210,6037221210,2011,876,37743,29000
1400000US06037221220,6037221220,2011,1017,40044,30768
1400000US06037221302,6037221302,2011,1287,34788,26730
1400000US06037221303,6037221303,2011,739,38638,29688
1400000US06037221304,6037221304,2011,1117,33341,25618
1400000US06037221401,6037221401,2011,1327,27766,21334
1400000US06037221402,6037221402,2011,939,38719,29750
1400000US06037221500,6037221500,2011,1263,34791,26732
1400000US06037221601,6037221601,2011,927,42585,32721
1400000US06037221602,6037221602,2011,765,36386,27958
1400000US06037221710,6037221710,2011,925,34756,26705
1400000US06037221810,6037221810,2011,944,21198,16288
1400000US06037221820,6037221820,2011,961,14276,10969
1400000US06037221900,6037221900,2011,981,15413,11843
1400000US06037222001,6037222001,2011,860,47829,36750
1400000US06037222002,6037222002,2011,1242,52535,40366
1400000US06037222100,6037222100,2011,1083,53827,41359
1400000US06037222200,6037222200,2011,1158,37666,28941
1400000US06037222500,6037222500,2011,1324,45799,35190
1400000US06037222600,6037222600,2011,1596,29429,22612
1400000US06037222700,6037222700,2011,122,13618,10464
1400000US06037224010,6037224010,2011,1008,20004,15370
1400000US06037224020,6037224020,2011,784,40503,31121
1400000US06037224200,6037224200,2011,706,34814,26750
1400000US06037224310,6037224310,2011,609,38385,29494
1400000US06037224320,6037224320,2011,974,25856,19867
1400000US06037224410,6037224410,2011,1014,32770,25179
1400000US06037224420,6037224420,2011,673,25527,19614
1400000US06037224600,6037224600,2011,832,46750,35921
1400000US06037224701,6037224701,2011,263,8677,6667
1400000US06037224702,6037224702,2011,442,8677,6667
1400000US06037226001,6037226001,2011,512,35702,27432
1400000US06037226002,6037226002,2011,741,33560,25786
1400000US06037226410,6037226410,2011,811,31220,23988
1400000US06037226420,6037226420,2011,1090,36004,27664
1400000US06037226701,6037226701,2011,617,37387,28727
